customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_0173,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,104.35,3960.22,Yes
ID_0174,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,40.48,3512.29,Yes
ID_0175,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,One year,No,Credit card (automatic),80.62,615.9,No
ID_0176,Male,0,No,No,51,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,73.29,6373.76,No
ID_0177,Male,0,No,Yes,53,Yes,Yes,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),92.9,6038.66,No
ID_0178,Male,0,No,Yes,56,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.14,3274.97,No
ID_0179,Male,0,No,No,59,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),99.94,6013.62,No
ID_0180,Male,1,Yes,Yes,70,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),49.52,3203.14,No
ID_0181,Male,0,Yes,No,58,Yes,Yes,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,39.99,652.79,No
ID_0182,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),99.17,6415.17,No
ID_0183,Male,1,Yes,No,43,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,54.49,8383.23,No
ID_0184,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),47.15,5636.89,No
ID_0185,Male,1,No,No,19,Yes,No,DSL,No,No internet service,Yes,Yes,No,No,One year,Yes,Electronic check,52.1,2414.61,No
ID_0186,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,24.92,2357.93,No
ID_0187,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),95.95,8069.32,No
ID_0188,Male,0,No,No,26,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),90.12,2647.11,No
ID_0189,Female,0,No,Yes,45,Yes,Yes,No,No,No internet service,Yes,No,No,No,One year,Yes,Mailed check,73.8,6675.95,No
ID_0190,Male,0,Yes,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),90.22,5590.3,No
ID_0191,Male,0,No,No,29,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,55.75,5154.29,No
ID_0192,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.93,1587.99,No
ID_0193,Male,0,Yes,No,68,Yes,Yes,No,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),104.91,317.01,No
ID_0194,Male,0,Yes,Yes,44,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No,One year,No,Credit card (automatic),60.71,4253.68,Yes
ID_0195,Female,1,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),37.94,8582.18,No
ID_0196,Female,1,No,No,68,Yes,Yes,No,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),93.53,1715.26,No
ID_0197,Female,1,No,Yes,25,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),52.01,4671.33,Yes
ID_0198,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,39.54,5833.51,Yes
ID_0199,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,20.99,4210.35,No
ID_0200,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,115.8,4411.89,Yes
ID_0201,Female,0,Yes,No,70,Yes,No,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),65.21,5749.0,No
ID_0202,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,One year,No,Electronic check,34.51,7080.77,No
ID_0203,Male,0,No,No,72,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,94.41,2907.07,Yes
ID_0204,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),107.46,7811.92,Yes
ID_0205,Male,0,No,Yes,18,No,No,DSL,No,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,71.31,4220.95,No
ID_0206,Female,0,No,No,54,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),21.1,5754.63,Yes
ID_0207,Female,0,No,Yes,1,Yes,Yes,No,No internet service,Yes,No,No,No,Yes,Two year,Yes,Electronic check,54.95,941.85,No
ID_0208,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),42.68,4286.63,Yes
ID_0209,Male,1,No,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.21,158.38,No
ID_0210,Male,0,Yes,No,68,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Electronic check,70.4,3407.42,Yes
ID_0211,Male,0,No,Yes,41,Yes,No,No,Yes,No,No,No internet service,No,No,Two year,No,Credit card (automatic),54.0,490.96,No
ID_0212,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.42,7792.04,No
ID_0213,Male,0,No,No,51,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,76.99,5849.33,No
ID_0214,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,109.35,6881.2,No
ID_0215,Male,0,Yes,Yes,8,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No,One year,No,Mailed check,78.23,4071.71,No
ID_0216,Female,0,Yes,Yes,38,Yes,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.28,7401.35,No
ID_0217,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,101.03,7584.57,No
ID_0218,Female,0,No,Yes,47,Yes,No phone service,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,38.59,3110.99,No
ID_0219,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,42.73,3284.62,No
ID_0220,Male,1,Yes,Yes,49,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.0,4423.21,No
ID_0221,Male,0,Yes,Yes,41,Yes,No,No,No internet service,Yes,No,No,Yes,Yes,One year,No,Mailed check,62.71,384.88,Yes
ID_0222,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,One year,No,Electronic check,59.38,8648.13,No
ID_0223,Female,1,Yes,Yes,5,No,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),107.4,3131.46,No
ID_0224,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,No,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),79.57,4099.13,No
ID_0225,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,98.94,6559.52,No
ID_0226,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.64,2597.05,Yes
ID_0227,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.31,1766.14,Yes
ID_0228,Male,1,Yes,Yes,48,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),83.95,1123.28,No
ID_0229,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),113.98,4594.6,No
ID_0230,Female,1,Yes,Yes,6,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),66.49,66.45,No
ID_0231,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),91.83,6167.51,No
ID_0232,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),75.21,4017.2,Yes
ID_0233,Female,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),38.84,4627.58,Yes
ID_0234,Female,0,Yes,Yes,69,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,37.87,2299.73,No
ID_0235,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.85,1563.54,No
ID_0236,Female,1,Yes,Yes,17,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,66.79,6084.91,No
ID_0237,Female,0,No,Yes,71,Yes,Yes,No,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),68.81,1841.03,No
ID_0238,Male,1,No,Yes,47,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,114.23,6779.02,No
ID_0239,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),28.33,1783.83,Yes
ID_0240,Female,1,Yes,No,11,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),56.49,5328.31,Yes
ID_0241,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,69.96,5598.6,Yes
ID_0242,Female,0,No,Yes,4,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.04,4400.72,No
ID_0243,Male,1,No,No,46,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,68.93,8656.99,No
ID_0244,Male,0,No,No,18,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,96.17,3275.86,No
ID_0245,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.55,7673.66,No
ID_0246,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75.18,1485.33,No
ID_0247,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,31.39,2941.07,No
ID_0248,Male,1,No,Yes,59,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,40.24,1278.55,Yes
ID_0249,Male,0,No,Yes,31,No,No phone service,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,42.38,5249.81,No
ID_0250,Female,0,No,Yes,28,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Two year,No,Electronic check,22.14,5549.94,No
ID_0251,Male,0,Yes,No,60,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),56.36,3948.87,No
ID_0252,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Mailed check,79.61,6259.72,No
ID_0253,Male,0,Yes,Yes,55,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,No,Credit card (automatic),32.75,7537.88,No
ID_0254,Male,0,Yes,No,14,Yes,Yes,No,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),35.84,6748.46,Yes
ID_0255,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,89.3,2113.05,Yes
ID_0256,Male,0,No,Yes,15,Yes,Yes,No,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,35.26,2795.38,Yes
ID_0257,Female,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),31.85,3314.28,No
ID_0258,Female,0,Yes,Yes,24,No,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,116.52,1784.64,Yes
ID_0259,Male,0,No,No,64,No,No,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,19.73,3149.27,No
ID_0260,Male,0,Yes,Yes,71,Yes,No,No,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,50.95,2081.7,No
ID_0261,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,21.76,8647.78,Yes
ID_0262,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Two year,Yes,Electronic check,102.47,6806.45,Yes
ID_0263,Male,0,Yes,Yes,37,No,Yes,DSL,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,76.9,7471.71,No
ID_0264,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.07,8010.13,No
ID_0265,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),80.09,5781.7,No
ID_0266,Female,0,Yes,Yes,26,No,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,30.62,1543.81,No
ID_0267,Female,0,No,Yes,65,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,68.07,6592.19,No
ID_0268,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,85.53,154.09,No
ID_0269,Male,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,33.17,1000.05,Yes
ID_0270,Female,0,Yes,Yes,1,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.2,275.18,No
ID_0271,Female,1,Yes,Yes,50,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),64.22,1192.57,Yes
ID_0272,Female,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,110.28,6535.67,Yes
ID_0273,Female,0,No,No,59,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),118.32,7692.37,No
ID_0274,Male,0,No,Yes,62,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.02,2435.23,Yes
ID_0275,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,Yes,Electronic check,104.16,1051.16,No
ID_0276,Male,0,No,Yes,56,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),83.26,2384.27,No
ID_0277,Female,1,Yes,Yes,21,No,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,106.32,5626.69,No
ID_0278,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),61.79,3053.66,Yes
ID_0279,Female,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,One year,No,Mailed check,79.35,8348.09,Yes
ID_0280,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.19,1153.86,No
ID_0281,Female,0,Yes,Yes,70,Yes,No phone service,No,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),110.52,8601.11,No
ID_0282,Female,0,No,Yes,1,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),20.73,126.71,Yes
ID_0283,Male,0,No,No,70,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),28.7,3933.17,No
ID_0284,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,No,No,No,No internet service,No,One year,Yes,Electronic check,111.83,2201.0,Yes
ID_0285,Male,0,Yes,No,31,Yes,Yes,No,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),75.39,4926.23,No
ID_0286,Male,0,Yes,No,37,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,117.76,855.51,No
ID_0287,Male,0,No,Yes,47,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),97.91,7608.68,No
ID_0288,Male,0,No,Yes,47,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),100.47,1201.94,No
ID_0289,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Mailed check,57.06,5109.12,Yes
ID_0290,Male,0,Yes,Yes,58,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,44.13,307.78,Yes
ID_0291,Male,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),78.38,2713.86,Yes
ID_0292,Male,0,Yes,Yes,32,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.59,1316.3,No
ID_0293,Female,0,No,Yes,64,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),91.18,8492.82,No
ID_0294,Female,0,No,No,71,Yes,Yes,No,Yes,No,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,65.7,122.98,No
ID_0295,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),93.95,3072.66,Yes
ID_0296,Female,0,No,Yes,48,Yes,No,DSL,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.63,2642.66,No
ID_0297,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),110.01,5715.6,No
ID_0298,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),44.74,507.37,No
ID_0299,Female,0,No,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,One year,No,Electronic check,30.24,7043.61,No
ID_0300,Male,0,Yes,No,13,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),65.49,4061.7,Yes
ID_0301,Male,1,No,Yes,1,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,54.54,3942.53,No
ID_0302,Male,0,No,No,65,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,116.22,1984.16,No
ID_0303,Female,0,Yes,No,33,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,19.0,4265.55,No
ID_0304,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,Two year,No,Mailed check,112.05,3172.3,No
ID_0305,Male,1,Yes,Yes,25,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No,One year,Yes,Electronic check,114.24,2143.15,No
ID_0306,Female,0,Yes,Yes,26,No,No,DSL,No internet service,No,No,No,No,No,One year,Yes,Electronic check,23.37,1480.47,Yes
ID_0307,Female,0,Yes,Yes,59,Yes,Yes,No,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.65,6330.56,No
ID_0308,Female,0,Yes,No,33,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,65.56,1249.74,Yes
ID_0309,Female,0,Yes,No,41,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.25,1474.53,No
ID_0310,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),26.22,5019.7,Yes
ID_0311,Male,1,No,Yes,57,Yes,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,114.25,1977.99,No
ID_0312,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),79.31,3999.76,Yes
ID_0313,Male,0,Yes,No,48,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Electronic check,108.57,4810.38,No
ID_0314,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),85.88,2397.01,No
ID_0315,Female,0,No,Yes,49,No,Yes,No,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,72.2,2996.04,No
ID_0316,Male,0,Yes,Yes,47,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,35.59,1840.45,Yes
ID_0317,Male,0,Yes,No,56,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.13,4008.84,No
ID_0318,Male,0,No,Yes,65,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,65.74,8618.94,No
ID_0319,Female,0,No,Yes,12,Yes,Yes,DSL,No,No,No internet service,No,No,No,One year,Yes,Credit card (automatic),105.73,3162.06,No
ID_0320,Female,0,No,Yes,69,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.83,5680.56,Yes
ID_0321,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),118.59,5529.46,No
ID_0322,Female,1,No,Yes,65,Yes,No phone service,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,106.28,6834.45,No
ID_0323,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),57.7,6188.29,Yes
ID_0324,Female,1,No,Yes,1,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Mailed check,43.69,120.88,No
ID_0325,Female,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,110.91,2698.48,No
ID_0326,Male,0,No,Yes,3,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,Yes,One year,Yes,Electronic check,30.63,7560.24,Yes
ID_0327,Male,0,Yes,Yes,49,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),53.15,4694.54,No
